id,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,guests_included,minimum_nights,TV,Wireless_Internet,Kitchen,Free_Parking_on_Premises,Pets_live_on_this_property,Dogs,Heating,Family_or_Kid_Friendly,Washer,Dryer,Smoke_Detector,Fire_Extinguisher,Essentials,Shampoo,Laptop_Friendly_Workspace,Internet,Air_Conditioning,Pets_Allowed,Carbon_Monoxide_Detector,Lock_on_Bedroom_Door,Hangers,Hair_Dryer,Iron,Cable_TV,First_Aid_Kit,Safety_Card,Breakfast,Cats,Indoor_Fireplace,Twenty_four_Hour_Check_in,Hot_Tub,Buzzer_or_Wireless_Intercom,Other_pets,Washer_or_Dryer,Smoking_Allowed,Suitable_for_Events,Wheelchair_Accessible,Gym,Elevator_in_Building,Pool,Doorman,Paid_Parking_Off_Premises,Free_Parking_on_Street,price
7273770,Jamaica Plain,Condominium,Entire home/apt,4,1,2,2,Real Bed,1,2,T,T,T,F,F,F,T,T,F,F,T,T,T,T,T,T,T,F,T,F,T,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,145
5405928,Jamaica Plain,Apartment,Entire home/apt,4,1,2,2,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,200
4586681,Jamaica Plain,House,Private room,1,1,1,1,Futon,1,1,F,T,T,T,T,T,T,F,T,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,90
1113272,Jamaica Plain,Apartment,Entire home/apt,4,1,2,2,Real Bed,4,2,T,T,T,T,F,F,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,210
12647606,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,2,F,T,T,F,T,F,T,T,T,T,T,T,T,F,T,F,F,F,F,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,75
10271867,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,1,F,T,T,F,F,F,T,F,T,T,T,F,T,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,46
7879708,Jamaica Plain,Condominium,Private room,2,1,1,1,Real Bed,1,2,T,T,T,T,F,F,T,F,T,F,T,T,T,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,75
3881993,Jamaica Plain,Apartment,Entire home/apt,6,1,3,3,Real Bed,6,1,T,T,T,F,F,F,T,T,F,F,T,F,T,F,F,T,T,T,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,500
12566065,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,2,T,T,T,T,T,T,T,T,T,T,T,F,T,F,F,T,F,F,T,T,F,T,T,T,T,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,60
6602217,Jamaica Plain,Apartment,Entire home/apt,5,1,1,2,Real Bed,1,2,T,T,T,T,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,130
3276286,Jamaica Plain,Apartment,Entire home/apt,6,1.5,2,3,Real Bed,4,2,F,T,T,T,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,190
2014651,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,2,F,T,T,F,F,F,T,F,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,100
6053700,Jamaica Plain,House,Entire home/apt,6,3,3,6,Real Bed,1,1,T,T,T,T,F,F,T,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,450
4405982,Jamaica Plain,Apartment,Entire home/apt,8,2,4,4,Real Bed,4,2,T,T,T,T,F,F,T,F,F,F,T,T,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,399
250983,Jamaica Plain,Apartment,Entire home/apt,5,1,2,2,Real Bed,4,1,T,T,T,T,T,F,T,F,T,T,F,F,T,T,T,T,T,T,F,F,F,F,F,T,F,F,T,T,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,350
2308630,Jamaica Plain,Apartment,Entire home/apt,4,1,2,2,Real Bed,2,2,T,T,T,T,F,F,T,T,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,200
8272350,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,2,T,T,T,T,T,T,T,F,F,F,T,T,T,T,F,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,99
12368012,Jamaica Plain,House,Entire home/apt,6,2,3,4,Real Bed,1,3,T,T,T,F,F,F,T,T,T,T,T,T,T,F,T,T,T,F,F,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,295
4098410,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,2,2,T,T,T,F,T,T,T,T,F,F,F,F,T,T,F,T,T,T,F,F,F,F,F,T,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,107
6322283,Jamaica Plain,Apartment,Private room,1,1,1,1,Real Bed,1,1,F,T,T,F,F,F,T,F,T,T,T,F,T,T,F,F,F,T,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,69
7823025,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,1,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,F,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,76
9549850,Jamaica Plain,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,F,F,F,T,T,T,T,T,T,F,F,T,T,T,F,F,F,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,75
7845607,Jamaica Plain,House,Private room,1,1,1,1,Real Bed,1,1,F,T,T,F,F,F,T,T,T,T,T,T,T,T,F,T,F,T,T,F,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,55
14071446,Jamaica Plain,Apartment,Private room,2,1,1,2,Real Bed,1,1,F,T,T,F,F,F,T,T,T,T,T,T,T,F,F,F,F,T,T,T,T,T,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,65
14218904,Jamaica Plain,Condominium,Private room,2,1.5,1,1,Real Bed,1,2,F,T,T,F,F,F,T,F,F,F,F,F,T,F,T,F,T,F,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,59
11826815,Jamaica Plain,House,Private room,2,1,1,1,Real Bed,1,2,F,T,T,T,F,F,T,T,T,T,T,F,T,T,T,F,T,F,T,F,T,T,T,F,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,88
13334098,Jamaica Plain,House,Entire home/apt,5,2,4,3,Real Bed,3,6,F,T,T,T,F,F,F,T,T,T,T,T,T,F,T,F,T,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,164
4765070,Jamaica Plain,House,Entire home/apt,2,1,0,1,Real Bed,1,2,T,T,T,T,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,F,T,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,90
2880944,Jamaica Plain,Apartment,Entire home/apt,4,2,2,2,Real Bed,1,5,T,T,T,F,T,T,T,F,F,F,T,T,T,F,T,T,T,T,T,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,185
9532771,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,F,F,F,T,T,T,T,T,T,F,F,F,F,T,T,F,T,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,80
10253591,Jamaica Plain,House,Private room,2,1,1,1,Real Bed,1,2,F,T,F,F,F,F,T,F,T,T,T,T,T,F,T,F,T,F,T,T,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,105
1881298,Jamaica Plain,House,Private room,2,1,1,1,Real Bed,1,1,T,T,F,T,F,F,T,T,F,F,F,T,T,T,T,T,F,F,F,F,T,T,T,T,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,90
210097,Jamaica Plain,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,3,T,T,T,F,F,F,T,F,F,F,T,F,T,T,T,T,T,F,T,F,T,T,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,100
6862758,Jamaica Plain,Apartment,Entire home/apt,5,1.5,2,3,Real Bed,1,2,T,T,T,T,F,F,T,T,T,T,T,T,T,T,F,T,F,T,T,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,200
799701,Jamaica Plain,Apartment,Entire home/apt,8,1.5,4,4,Real Bed,6,4,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,F,F,T,F,T,T,T,T,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,300
6862594,Jamaica Plain,House,Private room,2,1,1,1,Real Bed,1,1,T,T,T,T,F,F,F,F,F,F,T,T,T,F,F,T,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,60
9057435,Jamaica Plain,Apartment,Entire home/apt,6,1,3,3,Real Bed,6,1,F,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,F,T,F,T,T,T,T,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,319
750438,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,2,T,T,T,T,T,F,T,T,T,T,T,F,T,T,T,T,F,F,T,F,T,T,T,F,T,T,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,85
12874603,Jamaica Plain,Condominium,Private room,2,2,1,1,Real Bed,1,1,F,T,T,F,F,F,T,F,T,T,T,F,T,F,F,T,T,F,F,T,T,F,T,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,70
12727401,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,T,T,F,T,F,T,F,T,T,F,F,T,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,50
2077794,Jamaica Plain,Apartment,Entire home/apt,4,1,1,1,Real Bed,0,3,F,T,T,T,F,F,T,F,F,F,T,F,T,T,T,T,F,F,T,F,T,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,119
9712731,Jamaica Plain,Condominium,Entire home/apt,3,1,1,2,Real Bed,2,1,F,T,T,T,F,F,T,F,T,T,T,T,T,T,F,T,F,F,T,F,T,T,F,F,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,125
13677640,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,1,F,T,T,T,F,F,T,T,T,T,T,F,T,T,F,F,F,F,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,53
3371091,Jamaica Plain,Apartment,Private room,4,1,1,1,Real Bed,1,1,F,T,T,T,F,F,T,F,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,125
732999,Jamaica Plain,Apartment,Entire home/apt,4,1,2,2,Real Bed,4,2,T,T,T,F,T,F,T,F,T,T,F,F,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,205
6106955,Jamaica Plain,Condominium,Entire home/apt,5,1,2,2,Real Bed,2,4,F,T,T,F,F,F,T,T,T,T,T,T,T,T,T,F,T,F,T,F,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,114
2698996,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,2,F,T,T,F,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,F,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,75
27611,Jamaica Plain,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,3,F,T,T,F,F,F,T,F,F,F,T,T,T,T,T,F,F,F,T,F,T,T,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,185
4025194,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,2,1,T,T,T,F,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,75
8336364,Jamaica Plain,Apartment,Entire home/apt,4,2.5,2,2,Real Bed,2,3,T,T,T,T,F,F,T,F,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,180
12071820,Jamaica Plain,Apartment,Shared room,2,1,1,1,Pull-out Sofa,1,1,F,T,T,T,F,F,T,T,T,T,T,F,T,T,T,T,F,F,T,F,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,70
7910223,Jamaica Plain,Bed & Breakfast,Entire home/apt,2,1,1,2,Real Bed,2,2,T,T,T,F,F,F,T,F,F,F,T,T,T,T,F,T,T,F,T,F,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,150
4567815,Jamaica Plain,Apartment,Entire home/apt,4,1,2,2,Real Bed,1,1,F,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,120
12022134,Jamaica Plain,Apartment,Private room,2,2,1,1,Real Bed,1,14,T,T,T,F,F,F,T,F,T,T,T,F,T,F,T,T,T,T,T,F,T,T,T,F,T,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,92
13513012,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,0,3,T,T,F,F,F,F,T,F,F,F,T,T,T,T,T,T,T,F,T,T,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,84
3730447,Jamaica Plain,Apartment,Entire home/apt,4,1,2,2,Real Bed,4,2,F,T,T,T,F,F,T,T,T,T,T,F,T,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,200
4149974,Jamaica Plain,Apartment,Entire home/apt,2,1,1,1,Real Bed,0,2,F,T,F,F,T,T,T,T,F,F,T,F,T,F,F,F,T,F,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,115
6238463,Jamaica Plain,Townhouse,Private room,2,1,1,1,Real Bed,1,2,T,T,F,T,F,F,T,T,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,T,T,F,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,95
1929406,Jamaica Plain,House,Entire home/apt,6,1,4,4,Real Bed,1,3,T,T,T,T,F,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,275
4583526,Jamaica Plain,Apartment,Entire home/apt,9,1,4,4,Real Bed,4,2,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,T,F,T,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,230
7287822,Jamaica Plain,Apartment,Entire home/apt,4,1,1,4,Real Bed,3,2,T,T,T,F,T,T,T,T,F,F,T,T,T,T,T,F,T,F,T,F,T,T,T,T,T,T,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,130
8354938,Jamaica Plain,Apartment,Entire home/apt,5,1,2,3,Real Bed,4,3,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,F,F,F,T,F,T,F,F,F,F,F,T,F,F,F,F,F,192
5025015,Jamaica Plain,Apartment,Entire home/apt,5,1,3,4,Real Bed,1,2,T,T,T,T,F,F,T,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,175
4452800,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,1,F,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,70
7554801,Jamaica Plain,Townhouse,Private room,2,1.5,1,1,Real Bed,1,5,F,T,T,T,F,F,T,F,T,T,T,T,T,T,F,T,F,F,T,F,T,T,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,65
9349646,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,1,F,T,T,T,F,F,F,T,T,T,T,T,T,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,100
6386351,Jamaica Plain,Apartment,Entire home/apt,3,1,1,1,Real Bed,1,1,T,T,T,T,F,F,T,F,T,T,T,T,T,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,185
5124772,Jamaica Plain,House,Entire home/apt,10,2.5,5,5,Real Bed,4,5,T,T,T,T,T,T,T,T,T,T,T,F,T,F,F,T,F,F,T,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,250
3977877,Jamaica Plain,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,1,F,T,T,F,F,F,T,F,F,F,T,F,F,F,F,T,F,T,T,F,F,F,F,F,F,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,110
1754939,Jamaica Plain,House,Entire home/apt,5,1.5,2,3,Real Bed,1,1,F,T,T,F,F,F,T,T,T,T,T,T,F,F,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,150
6602167,Jamaica Plain,Apartment,Entire home/apt,6,1,2,4,Real Bed,1,2,T,T,T,T,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,F,T,T,T,T,T,T,F,F,T,T,F,T,F,F,T,F,F,F,F,F,F,F,F,168
3987926,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,2,1,T,T,T,F,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,60
5729845,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,1,T,T,T,F,T,F,T,F,T,T,T,F,T,T,T,T,F,F,F,F,T,T,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,59
9727523,Jamaica Plain,House,Private room,2,1,1,1,Real Bed,1,1,F,F,T,F,F,F,T,F,T,T,T,T,T,F,F,T,T,F,T,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,60
12463555,Jamaica Plain,Apartment,Entire home/apt,4,1,2,4,Real Bed,3,2,T,T,T,T,F,F,T,T,T,T,F,F,T,F,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,145
9137560,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,1,F,T,F,T,F,F,T,F,F,F,T,T,T,T,F,T,T,F,T,F,T,T,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,80
8908145,Jamaica Plain,House,Private room,2,1,1,1,Real Bed,2,2,F,T,T,F,F,F,T,T,T,T,T,T,F,F,T,F,T,F,T,T,F,T,T,F,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,170
554720,Jamaica Plain,Apartment,Entire home/apt,6,2,2,2,Real Bed,1,3,T,T,T,T,F,F,T,F,T,T,T,T,F,F,F,F,T,F,T,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,240
1551467,Jamaica Plain,Apartment,Entire home/apt,4,1,2,2,Real Bed,2,2,F,T,T,F,F,F,T,T,T,T,T,T,F,T,T,F,T,F,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,150
7743569,Jamaica Plain,Apartment,Private room,2,1,1,1,Futon,1,3,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,F,T,F,F,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,69
732932,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,3,T,T,T,F,T,F,T,F,T,T,F,F,T,T,F,T,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,80
749247,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,1,F,T,T,F,F,F,T,F,F,F,T,T,F,T,T,F,F,F,T,F,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,85
667325,Jamaica Plain,Apartment,Private room,4,1,1,2,Real Bed,2,1,F,T,F,F,T,T,T,T,F,F,T,T,T,T,T,F,F,F,T,F,T,T,T,F,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,75
9349614,Jamaica Plain,Apartment,Entire home/apt,4,1,2,2,Real Bed,1,1,F,T,T,T,F,F,T,T,T,T,T,T,F,F,F,T,F,F,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,150
10627514,Jamaica Plain,House,Private room,2,2,1,1,Real Bed,0,1,F,T,F,F,T,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,F,F,F,T,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,70
1885825,Jamaica Plain,House,Private room,3,1,1,2,Real Bed,2,3,T,T,T,T,F,F,T,T,F,T,T,F,T,T,T,T,T,F,T,F,T,T,T,T,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,80
9906565,Jamaica Plain,Apartment,Entire home/apt,7,1.5,3,4,Real Bed,4,2,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,F,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,225
629814,Jamaica Plain,Apartment,Entire home/apt,4,1,2,2,Real Bed,4,3,T,T,T,F,F,F,T,F,T,T,T,T,T,T,F,T,T,F,T,F,T,T,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,225
1222327,Jamaica Plain,House,Entire home/apt,4,2,2,2,Real Bed,1,7,T,T,T,T,F,F,T,T,T,T,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,178
10299047,Jamaica Plain,Apartment,Entire home/apt,4,1,2,2,Real Bed,1,1,T,T,T,F,F,F,T,T,T,T,T,T,T,F,T,T,T,F,T,F,T,F,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,175
9463444,Jamaica Plain,Apartment,Entire home/apt,3,1,0,2,Real Bed,2,1,T,T,T,T,F,F,T,T,F,F,T,F,T,T,F,F,T,F,T,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,109
6465075,Jamaica Plain,Condominium,Entire home/apt,10,2,5,6,Real Bed,6,3,F,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,F,T,T,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,383
8932377,Jamaica Plain,Condominium,Private room,2,1.5,1,1,Real Bed,1,1,F,T,F,T,F,F,T,F,T,T,T,T,T,T,F,F,T,F,T,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,90
9577988,Jamaica Plain,Apartment,Entire home/apt,6,1,2,3,Real Bed,2,3,F,T,T,T,F,F,T,T,T,T,T,T,T,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,99
9971054,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,1,F,T,T,F,T,F,T,T,F,F,T,T,T,T,T,F,T,F,T,T,T,T,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,50
7790454,Jamaica Plain,House,Entire home/apt,6,2,4,5,Real Bed,1,30,T,T,T,F,F,F,F,T,T,T,T,T,T,F,F,T,F,T,T,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,184
3021446,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,2,F,T,T,T,T,T,T,F,T,T,T,T,T,T,F,F,T,F,T,T,T,T,T,F,F,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,80
7708436,Jamaica Plain,House,Private room,2,1,1,1,Real Bed,1,1,F,T,F,T,F,F,T,F,F,F,T,T,T,T,T,F,T,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,85
11514237,Jamaica Plain,Apartment,Entire home/apt,2,1,1,2,Real Bed,2,2,T,T,T,F,F,F,T,T,F,F,T,T,T,F,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,150
13363171,Jamaica Plain,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,T,T,T,T,T,T,T,F,F,T,F,T,T,T,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,100
6019555,Jamaica Plain,Townhouse,Private room,2,1.5,1,2,Real Bed,1,3,T,T,T,F,F,F,T,F,T,T,T,T,T,T,F,T,T,F,T,F,F,T,F,T,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,84
12052288,Jamaica Plain,Apartment,Entire home/apt,4,1,1,2,Real Bed,3,1,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,130
12855005,Jamaica Plain,House,Private room,2,2,1,1,Real Bed,2,2,F,T,T,T,F,F,T,T,T,F,F,F,T,T,T,T,F,F,F,F,T,T,T,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,70
2884903,Jamaica Plain,Apartment,Private room,2,1,1,1,Real Bed,1,1,F,T,T,F,F,F,T,T,T,F,T,T,T,T,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,70
